--------args----------
data_path: ../data/
file_name: search_param
data_name: multi
device: cuda:2
seed: 0
modes: 32
width: 64
n_layers: 8
output_dim: 100
size: 64
model_name: net-seed-0-K-4-modes-32-width-64-n_layers-8-output_dim-100-size-64-8_9_20_37_37
K: 4
batch_size: 20
val_size: 10
loss_mode: cn
rollout_DT: 0.2
lr: 0.005
weight_decay: 0.0
num_iterations: 20000
--------args----------

 params: 17.211 M
torch.Size([10, 64, 64, 51])
training loss 0 44.83034133911133
12 relative l_2 error 0.9122072458267212
13 relative l_2 error 0.9657761454582214
14 relative l_2 error 1.015811800956726
15 relative l_2 error 1.0624502897262573
16 relative l_2 error 1.1058316230773926
17 relative l_2 error 1.146096110343933
18 relative l_2 error 1.1833829879760742
19 relative l_2 error 1.2178305387496948
20 relative l_2 error 1.2495733499526978
21 relative l_2 error 1.2787437438964844
22 relative l_2 error 1.30547034740448
23 relative l_2 error 1.3298777341842651
24 relative l_2 error 1.3520869016647339
25 relative l_2 error 1.3722158670425415
Mean Relative l_2 Error 0.8765919536352158
training loss 7500 2.058500051498413
validation physics loss 7500 4.296028137207031
training loss 7600 1.6830096244812012
validation physics loss 7600 2.042099952697754
training loss 7700 1.446940541267395
validation physics loss 7700 1.4312063455581665
-----------SAVING NEW MODEL-----------
_________Training__________
1 relative l_2 error 0.04610872641205788
2 relative l_2 error 0.09725748002529144
3 relative l_2 error 0.14984628558158875
4 relative l_2 error 0.20170429348945618
5 relative l_2 error 0.2520032525062561
6 relative l_2 error 0.3003356158733368
7 relative l_2 error 0.34649643301963806
8 relative l_2 error 0.3903934955596924
9 relative l_2 error 0.4320029318332672
10 relative l_2 error 0.4713442027568817
11 relative l_2 error 0.5084658861160278
12 relative l_2 error 0.5434356927871704
13 relative l_2 error 0.5763339996337891
14 relative l_2 error 0.60724937915802
15 relative l_2 error 0.6362759470939636
16 relative l_2 error 0.6635106801986694
17 relative l_2 error 0.6890520453453064
18 relative l_2 error 0.7129996418952942
19 relative l_2 error 0.7354528903961182
20 relative l_2 error 0.7565109133720398
21 relative l_2 error 0.7762705087661743
22 relative l_2 error 0.7948271036148071
23 relative l_2 error 0.8122742772102356
24 relative l_2 error 0.8287033438682556
25 relative l_2 error 0.8442035913467407
Mean Relative l_2 Error 0.5269223447144031
training loss 7800 2.025482654571533
validation physics loss 7800 3.6747794151306152
training loss 7900 1.8281033039093018
validation physics loss 7900 2.7631847858428955
training loss 8000 1.1504426002502441
validation physics loss 8000 1.6401382684707642
training loss 8100 2.3821280002593994
validation physics loss 8100 1.2444185018539429
-----------SAVING NEW MODEL-----------
_________Training__________
1 relative l_2 error 0.08088129758834839
2 relative l_2 error 0.169765904545784
3 relative l_2 error 0.2590772807598114
4 relative l_2 error 0.3463422954082489
5 relative l_2 error 0.43053436279296875
6 relative l_2 error 0.5111398696899414
7 relative l_2 error 0.5879037976264954
8 relative l_2 error 0.6607198715209961
9 relative l_2 error 0.7295725345611572
10 relative l_2 error 0.7945041656494141
11 relative l_2 error 0.8555944561958313
12 relative l_2 error 0.9129462242126465
13 relative l_2 error 0.9666774868965149
14 relative l_2 error 1.0169155597686768
15 relative l_2 error 1.0637928247451782
16 relative l_2 error 1.1074438095092773
17 relative l_2 error 1.1480035781860352
18 relative l_2 error 1.185606598854065
19 relative l_2 error 1.2203842401504517
20 relative l_2 error 1.2524657249450684
21 relative l_2 error 1.2819777727127075
22 relative l_2 error 1.309043288230896
23 relative l_2 error 1.3337820768356323
24 relative l_2 error 1.3563107252120972
25 relative l_2 error 1.376742959022522
Mean Relative l_2 Error 0.8783251482248307
training loss 8200 2.095318078994751
validation physics loss 8200 1.0055146217346191
-----------SAVING NEW MODEL-----------
_________Training__________
1 relative l_2 error 0.04323875531554222
2 relative l_2 error 0.09269102662801743
3 relative l_2 error 0.14336030185222626
4 relative l_2 error 0.19327054917812347
5 relative l_2 error 0.2416740506887436
6 relative l_2 error 0.2881903350353241
7 relative l_2 error 0.3326204717159271
8 relative l_2 error 0.3748660683631897
9 relative l_2 error 0.41489145159721375
10 relative l_2 error 0.4527009427547455
11 relative l_2 error 0.48832640051841736
12 relative l_2 error 0.5218165516853333
13 relative l_2 error 0.5532333254814148
14 relative l_2 error 0.5826466679573059
15 relative l_2 error 0.610131561756134
16 relative l_2 error 0.6357659101486206
17 relative l_2 error 0.6596288084983826
18 relative l_2 error 0.6817997097969055
19 relative l_2 error 0.7023577094078064
20 relative l_2 error 0.7213811874389648
21 relative l_2 error 0.738947331905365
22 relative l_2 error 0.755132257938385
23 relative l_2 error 0.7700108885765076
24 relative l_2 error 0.7836563587188721
25 relative l_2 error 0.7961404919624329
Mean Relative l_2 Error 0.5031391645967961
training loss 8300 1.8090524673461914
validation physics loss 8300 1.3784630298614502
training loss 8400 2.0282368659973145
validation physics loss 8400 1.5800018310546875
training loss 8500 1.1321330070495605
validation physics loss 8500 1.5699340105056763
training loss 8600 1.6385420560836792
validation physics loss 8600 1.9141631126403809
training loss 8700 1.923290729522705
validation physics loss 8700 1.0232954025268555
training loss 8800 2.6786091327667236
validation physics loss 8800 2.99979305267334
training loss 8900 1.333428978919983
validation physics loss 8900 1.8464651107788086
training loss 9000 2.047600030899048
validation physics loss 9000 1.9532724618911743
training loss 9100 1.0939671993255615
validation physics loss 9100 1.2173998355865479
training loss 9200 1.59478759765625
validation physics loss 9200 1.248029112815857
training loss 9300 2.278257369995117
validation physics loss 9300 1.4797401428222656
training loss 9400 1.385398507118225
validation physics loss 9400 1.6436823606491089
training loss 9500 0.930823564529419
validation physics loss 9500 1.13460373878479
training loss 9600 1.3504986763000488
validation physics loss 9600 1.5371160507202148
training loss 9700 1.2700049877166748
validation physics loss 9700 1.2561575174331665
training loss 9800 0.9986960887908936
validation physics loss 9800 0.8900338411331177
-----------SAVING NEW MODEL-----------
_________Training__________
1 relative l_2 error 0.0573292039334774
2 relative l_2 error 0.12167607992887497
3 relative l_2 error 0.18665443360805511
4 relative l_2 error 0.2503749430179596
5 relative l_2 error 0.31203964352607727
6 relative l_2 error 0.3712478578090668
7 relative l_2 error 0.4277973175048828
8 relative l_2 error 0.4815985858440399
9 relative l_2 error 0.5326299071311951
10 relative l_2 error 0.580913782119751
11 relative l_2 error 0.6265023946762085
12 relative l_2 error 0.6694658398628235
13 relative l_2 error 0.7098862528800964
14 relative l_2 error 0.7478529214859009
15 relative l_2 error 0.7834610939025879
16 relative l_2 error 0.8168091177940369
17 relative l_2 error 0.8479965329170227
18 relative l_2 error 0.8771237730979919
19 relative l_2 error 0.9042901396751404
20 relative l_2 error 0.9295935034751892
21 relative l_2 error 0.9531305432319641
22 relative l_2 error 0.9749970436096191
23 relative l_2 error 0.9952866435050964
24 relative l_2 error 1.014091968536377
25 relative l_2 error 1.0315035581588745
Mean Relative l_2 Error 0.6481701232492924
training loss 9900 2.137488842010498
validation physics loss 9900 1.3168224096298218
training loss 10000 1.7071220874786377
validation physics loss 10000 2.0844640731811523
training loss 10100 1.5922478437423706
validation physics loss 10100 1.0496368408203125
training loss 10200 1.297960638999939
validation physics loss 10200 1.2367873191833496
training loss 10300 2.134807586669922
validation physics loss 10300 2.574463367462158
training loss 10400 1.2427912950515747
validation physics loss 10400 1.9620755910873413
training loss 10500 1.7060167789459229
validation physics loss 10500 1.2645879983901978
training loss 10600 1.1849000453948975
validation physics loss 10600 0.772606372833252
-----------SAVING NEW MODEL-----------
_________Training__________
1 relative l_2 error 0.05163000896573067
2 relative l_2 error 0.10934189707040787
3 relative l_2 error 0.1674705296754837
4 relative l_2 error 0.22437229752540588
5 relative l_2 error 0.27934518456459045
6 relative l_2 error 0.332040935754776
7 relative l_2 error 0.38228780031204224
8 relative l_2 error 0.430014044046402
9 relative l_2 error 0.47520944476127625
10 relative l_2 error 0.5179042816162109
11 relative l_2 error 0.5581538081169128
12 relative l_2 error 0.5960296988487244
13 relative l_2 error 0.631614089012146
14 relative l_2 error 0.6649959683418274
15 relative l_2 error 0.6962688565254211
16 relative l_2 error 0.7255287170410156
17 relative l_2 error 0.7528722882270813
18 relative l_2 error 0.7783970236778259
19 relative l_2 error 0.8021997809410095
20 relative l_2 error 0.8243762254714966
21 relative l_2 error 0.8450214266777039
22 relative l_2 error 0.8642292022705078
23 relative l_2 error 0.8820910453796387
24 relative l_2 error 0.8986965417861938
25 relative l_2 error 0.9141342043876648
Mean Relative l_2 Error 0.5761690120398998
training loss 10700 1.5744891166687012
validation physics loss 10700 1.951539397239685
training loss 10800 1.8071568012237549
validation physics loss 10800 1.3034005165100098
training loss 10900 1.0477159023284912
validation physics loss 10900 1.0208585262298584
training loss 11000 0.9923445582389832
validation physics loss 11000 0.8500823974609375
training loss 11100 1.0014839172363281
validation physics loss 11100 1.1469320058822632
training loss 11200 1.0616191625595093
validation physics loss 11200 0.9576520919799805
training loss 11300 1.0766359567642212
validation physics loss 11300 0.7577241063117981
-----------SAVING NEW MODEL-----------
_________Training__________
1 relative l_2 error 0.051286518573760986
2 relative l_2 error 0.10823743790388107
3 relative l_2 error 0.16574536263942719
4 relative l_2 error 0.2222229540348053
5 relative l_2 error 0.27699390053749084
6 relative l_2 error 0.3297150731086731
7 relative l_2 error 0.3802092671394348
8 relative l_2 error 0.42839309573173523
9 relative l_2 error 0.4742434620857239
10 relative l_2 error 0.5177764892578125
11 relative l_2 error 0.5590330958366394
12 relative l_2 error 0.5980727076530457
13 relative l_2 error 0.6349645256996155
14 relative l_2 error 0.6697863340377808
15 relative l_2 error 0.702621340751648
16 relative l_2 error 0.7335567474365234
17 relative l_2 error 0.7626816034317017
18 relative l_2 error 0.7900871634483337
19 relative l_2 error 0.8158645033836365
20 relative l_2 error 0.8401056528091431
21 relative l_2 error 0.8629024624824524
22 relative l_2 error 0.8843461871147156
23 relative l_2 error 0.9045283198356628
24 relative l_2 error 0.9235391020774841
25 relative l_2 error 0.9414674043655396
Mean Relative l_2 Error 0.5831352284550667
training loss 11400 0.8106394410133362
validation physics loss 11400 1.1651439666748047
training loss 11500 1.2371134757995605
validation physics loss 11500 0.7864434123039246
training loss 11600 1.2533857822418213
validation physics loss 11600 0.7370201349258423
-----------SAVING NEW MODEL-----------
_________Training__________
1 relative l_2 error 0.031423527747392654
2 relative l_2 error 0.06708027422428131
3 relative l_2 error 0.10380624979734421
4 relative l_2 error 0.14021757245063782
5 relative l_2 error 0.17576013505458832
6 relative l_2 error 0.2101493924856186
7 relative l_2 error 0.2432323545217514
8 relative l_2 error 0.2749309241771698
9 relative l_2 error 0.3052133619785309
10 relative l_2 error 0.3340778350830078
11 relative l_2 error 0.3615419566631317
12 relative l_2 error 0.3876376748085022
13 relative l_2 error 0.4124062955379486
14 relative l_2 error 0.4358963072299957
15 relative l_2 error 0.458161324262619
16 relative l_2 error 0.4792585074901581
17 relative l_2 error 0.4992460310459137
18 relative l_2 error 0.5181844234466553
19 relative l_2 error 0.5361342430114746
20 relative l_2 error 0.5531573295593262
21 relative l_2 error 0.569315493106842
22 relative l_2 error 0.5846724510192871
23 relative l_2 error 0.5992919206619263
24 relative l_2 error 0.6132370829582214
25 relative l_2 error 0.6265720725059509
Mean Relative l_2 Error 0.380824189633131
training loss 11700 0.8569626212120056
validation physics loss 11700 0.8785867094993591
training loss 11800 0.9260581135749817
validation physics loss 11800 0.7369451522827148
-----------SAVING NEW MODEL-----------
_________Training__________
1 relative l_2 error 0.04303990676999092
2 relative l_2 error 0.09234935790300369
3 relative l_2 error 0.14253997802734375
4 relative l_2 error 0.1920097917318344
5 relative l_2 error 0.24007712304592133
6 relative l_2 error 0.2863912582397461
7 relative l_2 error 0.3307684063911438
8 relative l_2 error 0.37312039732933044
9 relative l_2 error 0.41341838240623474
10 relative l_2 error 0.4516716003417969
11 relative l_2 error 0.4879152774810791
12 relative l_2 error 0.5222019553184509
13 relative l_2 error 0.5545961260795593
14 relative l_2 error 0.5851701498031616
15 relative l_2 error 0.6140021681785583
16 relative l_2 error 0.6411742568016052
17 relative l_2 error 0.6667712926864624
18 relative l_2 error 0.6908801794052124
19 relative l_2 error 0.7135884165763855
20 relative l_2 error 0.7349836230278015
21 relative l_2 error 0.7551541328430176
22 relative l_2 error 0.7741897702217102
23 relative l_2 error 0.7921800017356873
24 relative l_2 error 0.8092141151428223
25 relative l_2 error 0.8253809809684753
Mean Relative l_2 Error 0.5093115459382535
training loss 11900 0.8583794236183167
validation physics loss 11900 1.012445330619812
training loss 12000 0.9245010018348694
validation physics loss 12000 0.7300307750701904
-----------SAVING NEW MODEL-----------
_________Training__________
1 relative l_2 error 0.05315427854657173
2 relative l_2 error 0.11087401211261749
3 relative l_2 error 0.168998122215271
4 relative l_2 error 0.22594399750232697
5 relative l_2 error 0.28105130791664124
6 relative l_2 error 0.3339879512786865
7 relative l_2 error 0.3845851421356201
8 relative l_2 error 0.43276721239089966
9 relative l_2 error 0.4785151481628418
10 relative l_2 error 0.5218490958213806
11 relative l_2 error 0.562811553478241
12 relative l_2 error 0.6014609932899475
13 relative l_2 error 0.6378663778305054
14 relative l_2 error 0.6721028089523315
15 relative l_2 error 0.7042499780654907
16 relative l_2 error 0.7343893647193909
17 relative l_2 error 0.7626046538352966
18 relative l_2 error 0.7889803051948547
19 relative l_2 error 0.8136009573936462
20 relative l_2 error 0.8365494608879089
21 relative l_2 error 0.8579072952270508
22 relative l_2 error 0.8777551651000977
23 relative l_2 error 0.8961729407310486
24 relative l_2 error 0.9132390022277832
25 relative l_2 error 0.9290305972099304
Mean Relative l_2 Error 0.5832179088890552
training loss 12100 0.7446358799934387
validation physics loss 12100 0.6019105315208435
-----------SAVING NEW MODEL-----------
_________Training__________
1 relative l_2 error 0.04300273582339287
2 relative l_2 error 0.09137047827243805
3 relative l_2 error 0.1404625028371811
4 relative l_2 error 0.18889020383358002
5 relative l_2 error 0.23603545129299164
6 relative l_2 error 0.2815771996974945
7 relative l_2 error 0.32534167170524597
8 relative l_2 error 0.36723923683166504
9 relative l_2 error 0.407235711812973
10 relative l_2 error 0.44533205032348633
11 relative l_2 error 0.48155173659324646
12 relative l_2 error 0.51593416929245
13 relative l_2 error 0.5485296845436096
14 relative l_2 error 0.5793958902359009
15 relative l_2 error 0.6085966229438782
16 relative l_2 error 0.6361989974975586
17 relative l_2 error 0.6622724533081055
18 relative l_2 error 0.6868886947631836
19 relative l_2 error 0.710120677947998
20 relative l_2 error 0.7320424318313599
21 relative l_2 error 0.7527276873588562
22 relative l_2 error 0.772250235080719
23 relative l_2 error 0.790683388710022
24 relative l_2 error 0.8081003427505493
25 relative l_2 error 0.8245742917060852
Mean Relative l_2 Error 0.5054541818797589
training loss 12200 1.0581474304199219
validation physics loss 12200 1.0733643770217896
training loss 12300 0.8165691494941711
validation physics loss 12300 0.7140878438949585
training loss 12400 0.9344385266304016
validation physics loss 12400 0.9393622875213623
training loss 12500 0.9872390627861023
validation physics loss 12500 0.8026872277259827
training loss 12600 0.9432936310768127
validation physics loss 12600 0.6951814889907837
training loss 12700 0.7109063863754272
validation physics loss 12700 0.6235507726669312
training loss 12800 0.8792343735694885
validation physics loss 12800 0.6845168471336365
training loss 12900 0.851235568523407
validation physics loss 12900 0.5348988175392151
-----------SAVING NEW MODEL-----------
_________Training__________
1 relative l_2 error 0.03455511853098869
2 relative l_2 error 0.07393311709165573
3 relative l_2 error 0.11426939815282822
4 relative l_2 error 0.15434785187244415
5 relative l_2 error 0.19361476600170135
6 relative l_2 error 0.2317698448896408
7 relative l_2 error 0.2686445713043213
8 relative l_2 error 0.3041450083255768
9 relative l_2 error 0.3382224440574646
10 relative l_2 error 0.37085849046707153
11 relative l_2 error 0.4020549952983856
12 relative l_2 error 0.43182966113090515
13 relative l_2 error 0.46021100878715515
14 relative l_2 error 0.4872344136238098
15 relative l_2 error 0.5129398703575134
16 relative l_2 error 0.5373715758323669
17 relative l_2 error 0.5605771541595459
18 relative l_2 error 0.5826062560081482
19 relative l_2 error 0.603510320186615
20 relative l_2 error 0.6233416795730591
21 relative l_2 error 0.6421543955802917
22 relative l_2 error 0.6600028276443481
23 relative l_2 error 0.6769410371780396
24 relative l_2 error 0.6930227279663086
25 relative l_2 error 0.7083012461662292
Mean Relative l_2 Error 0.4266583912074566
training loss 13000 0.6679750680923462
validation physics loss 13000 0.5908254384994507
training loss 13100 0.6668584942817688
validation physics loss 13100 0.9303050637245178
training loss 13200 0.7888703346252441
validation physics loss 13200 0.9057113528251648
training loss 13300 0.9066153764724731
validation physics loss 13300 0.8092904686927795
training loss 13400 0.7192662358283997
validation physics loss 13400 0.6088653206825256
training loss 13500 0.9348061680793762
validation physics loss 13500 0.7460306882858276
training loss 13600 0.8839574456214905
validation physics loss 13600 0.6618809700012207
training loss 13700 0.9236619472503662
validation physics loss 13700 0.6227591633796692
training loss 13800 0.700073778629303
validation physics loss 13800 0.6936873197555542
training loss 13900 0.6718047857284546
validation physics loss 13900 0.7240944504737854
training loss 14000 0.5633589029312134
validation physics loss 14000 0.4826827347278595
-----------SAVING NEW MODEL-----------
_________Training__________
1 relative l_2 error 0.02882569469511509
2 relative l_2 error 0.06181233748793602
3 relative l_2 error 0.09568101167678833
4 relative l_2 error 0.12936420738697052
5 relative l_2 error 0.16237519681453705
6 relative l_2 error 0.19444894790649414
7 relative l_2 error 0.2254352867603302
8 relative l_2 error 0.255249947309494
9 relative l_2 error 0.2838490903377533
10 relative l_2 error 0.31121549010276794
11 relative l_2 error 0.3373495042324066
12 relative l_2 error 0.36226364970207214
13 relative l_2 error 0.3859795033931732
14 relative l_2 error 0.40852513909339905
15 relative l_2 error 0.42993226647377014
16 relative l_2 error 0.4502364695072174
17 relative l_2 error 0.46947693824768066
18 relative l_2 error 0.4876938462257385
19 relative l_2 error 0.5049285888671875
20 relative l_2 error 0.5212237238883972
21 relative l_2 error 0.5366219878196716
22 relative l_2 error 0.5511672496795654
23 relative l_2 error 0.5649032592773438
24 relative l_2 error 0.5778733491897583
25 relative l_2 error 0.590120792388916
Mean Relative l_2 Error 0.35706213913857937
training loss 14100 0.6599394083023071
validation physics loss 14100 0.47133147716522217
-----------SAVING NEW MODEL-----------
_________Training__________
1 relative l_2 error 0.03209255635738373
2 relative l_2 error 0.06848516315221786
3 relative l_2 error 0.10577483475208282
4 relative l_2 error 0.14285783469676971
5 relative l_2 error 0.17922493815422058
6 relative l_2 error 0.21460163593292236
7 relative l_2 error 0.24883072078227997
8 relative l_2 error 0.28182169795036316
9 relative l_2 error 0.3135274350643158
10 relative l_2 error 0.3439269959926605
11 relative l_2 error 0.37301912903785706
12 relative l_2 error 0.40081629157066345
13 relative l_2 error 0.4273393750190735
14 relative l_2 error 0.452615886926651
15 relative l_2 error 0.47667932510375977
16 relative l_2 error 0.4995671212673187
17 relative l_2 error 0.5213187336921692
18 relative l_2 error 0.5419754981994629
19 relative l_2 error 0.56158047914505
20 relative l_2 error 0.5801774263381958
21 relative l_2 error 0.5978111624717712
22 relative l_2 error 0.6145264506340027
23 relative l_2 error 0.6303688883781433
24 relative l_2 error 0.6453844308853149
25 relative l_2 error 0.6596179604530334
Mean Relative l_2 Error 0.39655767887830734
training loss 14200 1.0316729545593262
validation physics loss 14200 1.2343908548355103
training loss 14300 0.6673142313957214
validation physics loss 14300 0.534995973110199
training loss 14400 0.8518127799034119
validation physics loss 14400 0.5064100027084351
training loss 14500 0.8673198819160461
validation physics loss 14500 0.4690735936164856
-----------SAVING NEW MODEL-----------
_________Training__________
1 relative l_2 error 0.022991308942437172
2 relative l_2 error 0.049430299550294876
3 relative l_2 error 0.07671838253736496
4 relative l_2 error 0.10395757108926773
5 relative l_2 error 0.13074423372745514
6 relative l_2 error 0.1568537950515747
7 relative l_2 error 0.1821547895669937
8 relative l_2 error 0.20656950771808624
9 relative l_2 error 0.23005445301532745
10 relative l_2 error 0.25258973240852356
11 relative l_2 error 0.27417024970054626
12 relative l_2 error 0.294802188873291
13 relative l_2 error 0.31449729204177856
14 relative l_2 error 0.33327361941337585
15 relative l_2 error 0.35115402936935425
16 relative l_2 error 0.3681632876396179
17 relative l_2 error 0.384328693151474
18 relative l_2 error 0.39967936277389526
19 relative l_2 error 0.4142458140850067
20 relative l_2 error 0.42805910110473633
21 relative l_2 error 0.44115158915519714
22 relative l_2 error 0.45355501770973206
23 relative l_2 error 0.4653022885322571
24 relative l_2 error 0.4764268100261688
25 relative l_2 error 0.48696169257164
Mean Relative l_2 Error 0.29191340439021585
training loss 14600 0.4726215898990631
validation physics loss 14600 0.49589696526527405
training loss 14700 0.7339419722557068
validation physics loss 14700 0.4864994287490845
training loss 14800 0.6990852952003479
validation physics loss 14800 0.46526363492012024
-----------SAVING NEW MODEL-----------
_________Training__________
1 relative l_2 error 0.02596014179289341
2 relative l_2 error 0.05530241131782532
3 relative l_2 error 0.08546332269906998
4 relative l_2 error 0.11555929481983185
5 relative l_2 error 0.14518027007579803
6 relative l_2 error 0.17409662902355194
7 relative l_2 error 0.20217423141002655
8 relative l_2 error 0.22933559119701385
9 relative l_2 error 0.25553637742996216
10 relative l_2 error 0.2807549834251404
11 relative l_2 error 0.3049843907356262
12 relative l_2 error 0.3282293975353241
13 relative l_2 error 0.3505028188228607
14 relative l_2 error 0.3718228042125702
15 relative l_2 error 0.3922116160392761
16 relative l_2 error 0.41169533133506775
17 relative l_2 error 0.43030261993408203
18 relative l_2 error 0.448063462972641
19 relative l_2 error 0.4650099277496338
20 relative l_2 error 0.4811747670173645
21 relative l_2 error 0.4965916574001312
22 relative l_2 error 0.5112947821617126
23 relative l_2 error 0.5253188610076904
24 relative l_2 error 0.538699209690094
25 relative l_2 error 0.5514711737632751
Mean Relative l_2 Error 0.32706944294273854
training loss 14900 0.6764520406723022
validation physics loss 14900 0.47046080231666565
training loss 15000 0.514580488204956
validation physics loss 15000 0.5875701904296875
training loss 15100 0.5545785427093506
validation physics loss 15100 0.48544853925704956
training loss 15200 0.6934265494346619
validation physics loss 15200 0.47060340642929077
training loss 15300 0.6712353229522705
validation physics loss 15300 0.4725852608680725
training loss 15400 0.5256620049476624
validation physics loss 15400 0.44842329621315
-----------SAVING NEW MODEL-----------
_________Training__________
1 relative l_2 error 0.019284700974822044
2 relative l_2 error 0.04143794625997543
3 relative l_2 error 0.06441361457109451
4 relative l_2 error 0.08744590729475021
5 relative l_2 error 0.11017937958240509
6 relative l_2 error 0.13241510093212128
7 relative l_2 error 0.15403451025485992
8 relative l_2 error 0.17496733367443085
9 relative l_2 error 0.19517230987548828
10 relative l_2 error 0.2146272510290146
11 relative l_2 error 0.23332266509532928
12 relative l_2 error 0.2512579560279846
13 relative l_2 error 0.2684398591518402
14 relative l_2 error 0.28487980365753174
15 relative l_2 error 0.3005928099155426
16 relative l_2 error 0.31559568643569946
17 relative l_2 error 0.329906702041626
18 relative l_2 error 0.34354668855667114
19 relative l_2 error 0.35653814673423767
20 relative l_2 error 0.3689039647579193
21 relative l_2 error 0.3806678354740143
22 relative l_2 error 0.3918541967868805
23 relative l_2 error 0.4024883210659027
24 relative l_2 error 0.4125959575176239
25 relative l_2 error 0.4222033619880676
Mean Relative l_2 Error 0.25027088038623335
training loss 15500 0.6447585225105286
validation physics loss 15500 0.4498579800128937
training loss 15600 0.48104700446128845
validation physics loss 15600 0.4746311604976654
training loss 15700 0.3785410523414612
validation physics loss 15700 0.4581572115421295
training loss 15800 0.6339418888092041
validation physics loss 15800 0.44319549202919006
-----------SAVING NEW MODEL-----------
_________Training__________
1 relative l_2 error 0.019207272678613663
2 relative l_2 error 0.04094426706433296
3 relative l_2 error 0.0634242370724678
4 relative l_2 error 0.08593174070119858
5 relative l_2 error 0.10813998430967331
6 relative l_2 error 0.1298666000366211
7 relative l_2 error 0.15100251138210297
8 relative l_2 error 0.17148123681545258
9 relative l_2 error 0.19126446545124054
10 relative l_2 error 0.21033239364624023
11 relative l_2 error 0.2286771833896637
12 relative l_2 error 0.2462986558675766
13 relative l_2 error 0.2632010579109192
14 relative l_2 error 0.2793934941291809
15 relative l_2 error 0.29488927125930786
16 relative l_2 error 0.30970439314842224
17 relative l_2 error 0.3238566815853119
18 relative l_2 error 0.3373659551143646
19 relative l_2 error 0.35025325417518616
20 relative l_2 error 0.3625403940677643
21 relative l_2 error 0.3742505609989166
22 relative l_2 error 0.38540753722190857
23 relative l_2 error 0.39603495597839355
24 relative l_2 error 0.40615707635879517
25 relative l_2 error 0.4157988727092743
Mean Relative l_2 Error 0.24581696212291718
training loss 15900 0.6585363149642944
validation physics loss 15900 0.442681223154068
-----------SAVING NEW MODEL-----------
_________Training__________
1 relative l_2 error 0.019189948216080666
2 relative l_2 error 0.040802937000989914
3 relative l_2 error 0.0631294846534729
4 relative l_2 error 0.08547451347112656
5 relative l_2 error 0.10751905292272568
6 relative l_2 error 0.12908737361431122
7 relative l_2 error 0.15007221698760986
8 relative l_2 error 0.17040877044200897
9 relative l_2 error 0.1900598108768463
10 relative l_2 error 0.20900586247444153
11 relative l_2 error 0.22723856568336487
12 relative l_2 error 0.24475784599781036
13 relative l_2 error 0.2615690529346466
14 relative l_2 error 0.27768102288246155
15 relative l_2 error 0.29310598969459534
16 relative l_2 error 0.3078593909740448
17 relative l_2 error 0.32195839285850525
18 relative l_2 error 0.3354220390319824
19 relative l_2 error 0.3482706546783447
20 relative l_2 error 0.360525518655777
21 relative l_2 error 0.3722084164619446
22 relative l_2 error 0.38334178924560547
23 relative l_2 error 0.3939482867717743
24 relative l_2 error 0.40405139327049255
25 relative l_2 error 0.41367483139038086
Mean Relative l_2 Error 0.24441452644765377
training loss 16000 0.5527368783950806
validation physics loss 16000 0.4424913227558136
-----------SAVING NEW MODEL-----------
_________Training__________
1 relative l_2 error 0.01564045436680317
2 relative l_2 error 0.03348105773329735
3 relative l_2 error 0.05205665901303291
4 relative l_2 error 0.07073168456554413
5 relative l_2 error 0.08921892940998077
6 relative l_2 error 0.10735811293125153
7 relative l_2 error 0.12505243718624115
8 relative l_2 error 0.14224232733249664
9 relative l_2 error 0.15889127552509308
10 relative l_2 error 0.17497782409191132
11 relative l_2 error 0.1904907524585724
12 relative l_2 error 0.20542697608470917
13 relative l_2 error 0.21978770196437836
14 relative l_2 error 0.23357859253883362
15 relative l_2 error 0.24680744111537933
16 relative l_2 error 0.2594853341579437
17 relative l_2 error 0.27162620425224304
18 relative l_2 error 0.2832448184490204
19 relative l_2 error 0.29435664415359497
20 relative l_2 error 0.3049788475036621
21 relative l_2 error 0.3151293396949768
22 relative l_2 error 0.3248264789581299
23 relative l_2 error 0.33408957719802856
24 relative l_2 error 0.34293797612190247
25 relative l_2 error 0.35139214992523193
Mean Relative l_2 Error 0.20591238386929034
training loss 16100 0.7655328512191772
validation physics loss 16100 0.486585795879364
training loss 16200 0.8816927671432495
validation physics loss 16200 0.4449426531791687
training loss 16300 0.6304249167442322
validation physics loss 16300 0.4762786030769348
training loss 16400 0.6614729762077332
validation physics loss 16400 0.4510125517845154
training loss 16500 0.5048377513885498
validation physics loss 16500 0.4371742308139801
-----------SAVING NEW MODEL-----------
_________Training__________
1 relative l_2 error 0.014455613680183887
2 relative l_2 error 0.030898025259375572
3 relative l_2 error 0.04803219065070152
4 relative l_2 error 0.06527945399284363
5 relative l_2 error 0.08237690478563309
6 relative l_2 error 0.09917563199996948
7 relative l_2 error 0.11558586359024048
8 relative l_2 error 0.13155151903629303
9 relative l_2 error 0.14703746140003204
10 relative l_2 error 0.16202054917812347
11 relative l_2 error 0.17648828029632568
12 relative l_2 error 0.19043521583080292
13 relative l_2 error 0.20386247336864471
14 relative l_2 error 0.21677421033382416
15 relative l_2 error 0.229176864027977
16 relative l_2 error 0.24107861518859863
17 relative l_2 error 0.25248953700065613
18 relative l_2 error 0.263421893119812
19 relative l_2 error 0.2738889455795288
20 relative l_2 error 0.2839047610759735
21 relative l_2 error 0.29348403215408325
